7.547177119437330217e-02,3.055226394164606840e-01,6.424395698500636742e-01
7.547172575807048478e-02,3.055148024999125300e-01,6.424395585201758685e-01
7.547167921022553128e-02,3.055069813662147360e-01,6.424395263933341260e-01
7.547163977586393568e-02,3.054991991004508134e-01,6.424396200343659435e-01
7.547159382098006519e-02,3.054913425357838608e-01,6.424395795037766144e-01
7.547154824546603580e-02,3.054835189207021351e-01,6.424395755832752464e-01
7.547150266873840774e-02,3.054756976708554728e-01,6.424395739230901459e-01
7.547145704523934573e-02,3.054678685320144638e-01,6.424395709627421791e-01
7.547141122585976358e-02,3.054600306797710663e-01,6.424395615013930305e-01
7.547136459728312485e-02,3.054522048696831082e-01,6.424395339647719361e-01
7.547132320649123371e-02,3.054444127793319863e-01,6.424395975253555102e-01
7.547127865212301112e-02,3.054365751108203964e-01,6.424395904682893566e-01
7.547123267902150490e-02,3.054287420564716360e-01,6.424395757054887079e-01
7.547118688665108155e-02,3.054209194737857458e-01,6.424395743555538774e-01
7.547114105125690697e-02,3.054130926517168998e-01,6.424395717185218402e-01
7.547109506212791585e-02,3.054052566761765730e-01,6.424395641035005600e-01
7.547104844666144285e-02,3.053974282166050380e-01,6.424395415500634421e-01
7.547100510305723708e-02,3.053896256478338400e-01,6.424395748317290877e-01
7.547096196679711766e-02,3.053818060126535228e-01,6.424396016606401805e-01
7.547091559739842193e-02,3.053739642057195502e-01,6.424395758290465386e-01
7.547086959879685530e-02,3.053661423848347822e-01,6.424395747828266501e-01
7.547082355513350105e-02,3.053583186388605375e-01,6.424395724585845180e-01
7.547077739796616280e-02,3.053504851533663245e-01,6.424395666320806830e-01
7.547073078607004215e-02,3.053426517371025661e-01,6.424395491214309750e-01
7.547068556416249019e-02,3.053348426209277489e-01,6.424395530618428607e-01
7.547064378188725331e-02,3.053270408300267635e-01,6.424396123235721623e-01
7.547059701761003880e-02,3.053191891537774816e-01,6.424395759488290558e-01
7.547055081868625503e-02,3.053113695116085324e-01,6.424395751902525209e-01
7.547050620284899425e-02,3.053039310633323122e-01,6.424395687308837033e-01
7.547045959311232677e-02,3.052960964917580955e-01,6.424395551569548335e-01
7.547041277406267568e-02,3.052882773638599945e-01,6.424395346271802865e-01
7.547037213781221388e-02,3.052804904568209854e-01,6.424396213836124359e-01
7.547032436418756041e-02,3.052723806287610531e-01,6.424396087629616892e-01
7.547027745213005789e-02,3.052645341925688816e-01,6.424395759062072608e-01
7.547023104002462124e-02,3.052567155032430146e-01,6.424395750371304503e-01
7.547018456558675370e-02,3.052488925823948485e-01,6.424395729075736972e-01
7.547013801403833211e-02,3.052410626166121022e-01,6.424395681064024588e-01
7.547009109829318219e-02,3.052332262055922896e-01,6.424395535449650696e-01
7.547005145203893040e-02,3.052258350600373649e-01,6.424396171729575000e-01
7.547000419647373337e-02,3.052179766717766363e-01,6.424395760063175143e-01
7.546995759468488885e-02,3.052101553347686957e-01,6.424395753987176549e-01
7.546991093481533741e-02,3.052023330523084277e-01,6.424395735505002980e-01
7.546986423785717601e-02,3.051945043049753004e-01,6.424395703311606143e-01
7.546981718387156535e-02,3.051866343405460480e-01,6.424395604285779715e-01
7.546976938751534525e-02,3.051788122331908770e-01,6.424395306184547128e-01
7.546973155999225913e-02,3.051710158021409547e-01,6.424395947961846209e-01
7.546963001249444580e-02,3.051631864998998744e-01,6.424395957780738575e-01
7.546946907370045976e-02,3.051553575593661249e-01,6.424395970074184836e-01
7.546931675742990508e-02,3.051475284388242004e-01,6.424395982024193597e-01
7.546916409222437228e-02,3.051396992368333727e-01,6.424395994080033256e-01
7.546901122781531079e-02,3.051318679928761712e-01,6.424396008254276147e-01
7.546885848322376633e-02,3.051240390819456305e-01,6.424396020018797726e-01
7.546870574569487788e-02,3.051162095793884532e-01,6.424396032392610811e-01
7.546855304225297267e-02,3.051083805897582546e-01,6.424396044236710956e-01
7.546840036654237083e-02,3.051005517789242005e-01,6.424396055895517099e-01
7.546824773033770917e-02,3.050927237122229574e-01,6.424396066786204340e-01
7.546809510469480731e-02,3.050848950280265481e-01,6.424396078312571978e-01
7.546794252131058811e-02,3.050770672162133046e-01,6.424396088938597593e-01
7.546778995232215903e-02,3.050692389670400795e-01,6.424396100014588828e-01
7.546763737806856664e-02,3.050614093556898720e-01,6.424396112494007438e-01
7.546748483131969498e-02,3.050535799228966116e-01,6.424396124788396278e-01
7.546733231755414772e-02,3.050457509264486999e-01,6.424396136631986831e-01
7.546717982037064176e-02,3.050379215948658129e-01,6.424396148820150643e-01
7.546702736761400077e-02,3.050300932382354890e-01,6.424396160002231460e-01
7.546687492544534859e-02,3.050222642644537241e-01,6.424396171819636292e-01
7.546673024416117315e-02,3.050148126792781578e-01,6.424395957043950167e-01
7.546657783821164589e-02,3.050069809874398907e-01,6.424395944061025432e-01
7.546642546010522146e-02,3.049991495262647789e-01,6.424395931290139972e-01
7.546626525456838486e-02,3.049909418117715543e-01,6.424396225840453001e-01
7.546612070987943066e-02,3.049834829572203310e-01,6.424395902411883519e-01
7.546596840754411784e-02,3.049756517537526856e-01,6.424395889879469523e-01
7.546581614336674015e-02,3.049678217960647419e-01,6.424395883011546626e-01
7.546566387870672077e-02,3.049599923015166025e-01,6.424395895358699926e-01
7.546551161430384291e-02,3.049521617018091657e-01,6.424395908844285907e-01
7.546535940193703496e-02,3.049443324367288044e-01,6.424395920952991057e-01
7.546520722034640027e-02,3.049365035047459371e-01,6.424395932717351654e-01
7.546505496982418293e-02,3.049286702055646336e-01,6.424395948983151472e-01
7.546490280893487779e-02,3.049208400134253427e-01,6.424395962044796571e-01
7.546475068154294419e-02,3.049130102825503563e-01,6.424395974629963924e-01
7.546459860126139563e-02,3.049051816551425209e-01,6.424395986076573140e-01
7.546444651471509446e-02,3.048973516140177087e-01,6.424395998979719469e-01
7.546429446167245148e-02,3.048895220346719004e-01,6.424396011405857365e-01
7.546414241707773141e-02,3.048816917350953837e-01,6.424396024573579833e-01
7.546399040053766716e-02,3.048738616401946988e-01,6.424396037529356285e-01
7.546383843653128864e-02,3.048660329053531348e-01,6.424396049082048421e-01
7.546368648479466479e-02,3.048582036305886311e-01,6.424396061190439378e-01
7.546353457089471917e-02,3.048503750226541631e-01,6.424396072610432107e-01
7.546338270298172390e-02,3.048425474666500712e-01,6.424396082945013076e-01
7.546323081959767365e-02,3.048347180608028117e-01,6.424396095185743727e-01
7.546307897676472753e-02,3.048268894502102477e-01,6.424396106605679835e-01
7.546292715163666065e-02,3.048190605560289201e-01,6.424396118317046156e-01
7.546277533715377295e-02,3.048112310446144391e-01,6.424396130663809767e-01
7.546262355832743240e-02,3.048034020974644265e-01,6.424396142427919454e-01
7.546247182112972296e-02,3.047955739970259481e-01,6.424396153318193692e-01
7.546232007555821186e-02,3.047877443803886921e-01,6.424396165770638323e-01
7.546216834498607751e-02,3.047799143517395115e-01,6.424396178646908373e-01
7.546202439487086078e-02,3.047724633509298897e-01,6.424395951524459747e-01
7.546187273641209725e-02,3.047646324125819484e-01,6.424395939256904997e-01
7.546171337965475179e-02,3.047564282417083437e-01,6.424396213171225112e-01
7.546159161571340535e-02,3.047501427713454336e-01,6.424396245580143994e-01
7.546141849339443874e-02,3.047411727888082456e-01,6.424395932848998569e-01
7.546125911394366281e-02,3.047329651351373125e-01,6.424396223972274056e-01
7.546111533156212026e-02,3.047255076365846804e-01,6.424395905322234368e-01
7.546096383528048956e-02,3.047176778203497527e-01,6.424395894087021608e-01
7.546081234883432465e-02,3.047098472227748323e-01,6.424395882137245994e-01
7.546080935571686243e-02,3.047019555620908982e-01,6.424396691278453364e-01
7.546762986988751754e-02,3.046997053076025974e-01,6.424396050263168068e-01
7.547482986364191515e-02,3.047001972916863477e-01,6.424396061854558138e-01
7.548212681049615291e-02,3.047008860491760562e-01,6.424396073451861255e-01
7.548940581702896779e-02,3.047015341246110398e-01,6.424396086867880662e-01
7.549668965476723226e-02,3.047021928273269120e-01,6.424396099726241705e-01
7.550397240394618459e-02,3.047028495668580583e-01,6.424396112356431932e-01
7.551125525855380272e-02,3.047035066100693967e-01,6.424396124932312269e-01
7.551853867467236969e-02,3.047041636213065896e-01,6.424396138202428386e-01
7.552582170083529944e-02,3.047048205792519671e-01,6.424396151000499877e-01
7.553310442645601308e-02,3.047054774819952794e-01,6.424396163437191554e-01
7.554038685137080822e-02,3.047061343309166448e-01,6.424396175511966067e-01
7.554767011745106009e-02,3.047067912263758949e-01,6.424396188587973011e-01
7.555495352557546618e-02,3.047074481068318685e-01,6.424396201830622211e-01
7.556223549245821847e-02,3.047081048329237096e-01,6.424396213349772289e-01
7.556951878920761811e-02,3.047087616485711914e-01,6.424396226453585879e-01
7.557680157594759418e-02,3.047094183918262478e-01,6.424396238945608850e-01
7.558408562283931709e-02,3.047100752184855876e-01,6.424396252939066354e-01
7.559136769256959154e-02,3.047107318436325651e-01,6.424396264569249837e-01
7.559865051029149297e-02,3.047113885071087158e-01,6.424396277089450269e-01
7.560593312046977321e-02,3.047120451248200301e-01,6.424396289358946799e-01
7.561321643198147535e-02,3.047127017767453649e-01,6.424396302462758168e-01
7.562049755694559561e-02,3.047133582087694914e-01,6.424396312953335464e-01
7.562778234045344772e-02,3.047140149352097205e-01,6.424396327808541418e-01
7.563506430856579976e-02,3.047146713864262169e-01,6.424396339299796033e-01
7.564234797904355323e-02,3.047153279599213449e-01,6.424396352820396228e-01
7.564963100007596197e-02,3.047159844487735691e-01,6.424396365562752287e-01
7.565657509787782065e-02,3.047166109203412465e-01,6.424396069642623885e-01
7.566386055062927773e-02,3.047172676217668186e-01,6.424396056399883648e-01
7.567114441094406618e-02,3.047179241492161128e-01,6.424396044769329350e-01
7.567842868566936054e-02,3.047185806872556024e-01,6.424396032722359262e-01
7.568571272138943651e-02,3.047192371570789926e-01,6.424396031238377436e-01
7.569299603647791641e-02,3.047198935080360216e-01,6.424396044314291121e-01
7.570027928399800099e-02,3.047205498255458056e-01,6.424396057306609453e-01
7.570756218492681600e-02,3.047212060850704174e-01,6.424396069882232219e-01
7.571518843823882294e-02,3.047218927420102808e-01,6.424396365597442315e-01
7.572212906545579270e-02,3.047225186164713162e-01,6.424396096312383619e-01
7.572941274196627603e-02,3.047231748616875957e-01,6.424396109805083910e-01
7.573669628157930767e-02,3.047238310673592854e-01,6.424396123131423941e-01
7.574397959051042128e-02,3.047244872252416470e-01,6.424396136179442163e-01
7.575126294863658571e-02,3.047251433599449943e-01,6.424396149283253532e-01
7.575854616955403353e-02,3.047257994550802152e-01,6.424396162220333828e-01
7.576582911312962354e-02,3.047264554983292184e-01,6.424396174823390204e-01
7.577311168697627164e-02,3.047271114815731097e-01,6.424396186982133106e-01
7.578039505462365322e-02,3.047277675070996228e-01,6.424396200085573660e-01
7.578767726065481491e-02,3.047284234030105399e-01,6.424396211799356937e-01
7.579496040077506047e-02,3.047290793535323283e-01,6.424396224625310570e-01
7.580203692276490934e-02,3.047297169987494558e-01,6.424396055169030451e-01
7.580925803856795875e-02,3.047303672384763518e-01,6.424396107009897605e-01
7.581654318529400249e-02,3.047310233348174413e-01,6.424396094128612678e-01
7.582382871965932802e-02,3.047316794392485595e-01,6.424396080857974756e-01
7.583111629158693912e-02,3.047323357033606683e-01,6.424396065530186828e-01
7.583840040054010134e-02,3.047329916217608181e-01,6.424396053705374587e-01
7.584568561220587923e-02,3.047336476139502204e-01,6.424396040768387550e-01
7.585297057904773210e-02,3.047343035561195790e-01,6.424396028081362786e-01
7.586025334080105653e-02,3.047349592364464455e-01,6.424396035128192572e-01
7.586753725032718831e-02,3.047356149805044989e-01,6.424396048843423745e-01
7.587482051047586551e-02,3.047362706400006949e-01,6.424396061780501821e-01
7.588210435519808506e-02,3.047369263233510872e-01,6.424396075412504015e-01
7.588938668854582070e-02,3.047375818464171382e-01,6.424396087237316255e-01
7.589666907108622018e-02,3.047382373463082827e-01,6.424396099117923864e-01
7.590395213128584007e-02,3.047388928782306383e-01,6.424396111804577814e-01
7.591123426222663728e-02,3.047395483010250650e-01,6.424396123378968149e-01
7.591851637271980480e-02,3.047402036945284776e-01,6.424396134926015911e-01
7.592579988273628899e-02,3.047408591834607772e-01,6.424396148140860685e-01
7.593308390768710447e-02,3.047415146901139571e-01,6.424396161967491636e-01
7.594036677046848982e-02,3.047421700671905098e-01,6.424396174403814719e-01
7.594764900708189659e-02,3.047428253617759375e-01,6.424396186089700311e-01
7.595493222413790546e-02,3.047434807149657643e-01,6.424396198943087555e-01
7.596221576980050072e-02,3.047441360695088974e-01,6.424396212185827792e-01
7.596949959733266533e-02,3.047447914212975673e-01,6.424396225762127877e-01
7.597678209988871501e-02,3.047454466292376929e-01,6.424396237753768890e-01
7.598406483796449340e-02,3.047461018303595504e-01,6.424396250023636235e-01
7.599244619081535479e-02,3.047468559792916865e-01,6.424396185007794635e-01
7.599863034414933161e-02,3.047474121527424806e-01,6.424396274590433720e-01
7.600591232098437289e-02,3.047480672045367323e-01,6.424396285942759466e-01
7.601319481244293852e-02,3.047487222740147272e-01,6.424396297906502795e-01
7.602047898331035225e-02,3.047493774634200681e-01,6.424396311872155874e-01
